tale,chunk_id,text_preview,token_count,distilroberta_emotion,distilroberta_score,go_emotions_emotion,go_emotions_score,twitter_emotion_emotion,twitter_emotion_score
The ice maiden,8,"I was running in the mud beside the carriage, about as hungry as a dog could be, but I had only my own bitter thoughts to chew on. Things weren't quit...",500,sadness,0.33292409777641296,neutral,0.34926265478134155,sadness,0.7844837307929993
The ice maiden,9,They went around the glacier and over the blocks of ice. Rudy crept and walked. His eyes sparkled with joy as he firmly placed his iron-tipped mountai...,496,neutral,0.43073591589927673,neutral,0.5898985266685486,joy,0.9335375428199768
The ice maiden,10,"Glacier stretched beside glacier, almost as if they were holding hands; and each is a crystal palace of the Ice Maiden, whose joy and in whose power i...",471,fear,0.959541380405426,neutral,0.7466528415679932,fear,0.5698997378349304
The ice maiden,11,"It became more and more distinct, until the men heard it too. They stopped their talking and listened to it, and then they told Rudy that he must not ...",495,disgust,0.8466514348983765,curiosity,0.3756665289402008,anticipation,0.3586554527282715
The ice maiden,12,"This uncle was a bold hunter, and a cooper by trade, while his wife was a lively little person, with a face somewhat like a bird's, eyes like an eagle...",500,disgust,0.6494117379188538,neutral,0.45377302169799805,joy,0.9701206684112549
The ice maiden,13,"They knew how to strike - yes, to strike in many different ways; even their girls knew how to strike!"" Then he winked at his wife, who was French by b...",482,anger,0.44382840394973755,neutral,0.5755357146263123,joy,0.8147698640823364
The ice maiden,14,"It was a narrow mountain path - indeed, scarcely a path at all; it was nothing more than a slight ledge close to the yawning abyss. The snow there was...",499,fear,0.6647758483886719,neutral,0.8789493441581726,anticipation,0.24093835055828094
The ice maiden,15,"""Hang on, Rudy!"" he cried. ""Hang on with all your might!"" Rudy threw his arms around the trunk of a near-by tree, while his uncle climbed higher and c...",493,fear,0.9344586133956909,neutral,0.6168187260627747,fear,0.8669325709342957
The ice maiden,16,"BABETTE ""Who is the best hunter in Canton Valais?"" The chamois knew well. ""Beware of Rudy!"" they might have said to each other. And, ""Who is the hands...",502,neutral,0.2790652811527252,admiration,0.6240515112876892,joy,0.9812629818916321
The ice maiden,17,"""He has kissed Annette. He has begun with A, and he's going to kiss his way through the whole alphabet!"" A kiss in the dance was all the gossips so fa...",469,disgust,0.2842962145805359,neutral,0.8224440813064575,joy,0.6221722364425659
The ice maiden,18,"Maurice the valley bends sharply like an elbow, and below St. Maurice it narrows until there is room only for the bed of the river and the narrow carr...",465,neutral,0.6360087990760803,neutral,0.8433186411857605,joy,0.7960479259490967
The ice maiden,19,"He wasn't sleeping, nor was he dead; but just as great events of the world, or matters of the highest importance to individuals often are transmitted ...",490,anger,0.28897085785865784,neutral,0.5446985960006714,joy,0.9288079738616943
The ice maiden,20,"""Meow!"" said the cat. If Rudy had still been a little boy, he would have understood the cat's language, and known that it said, ""No one is home!"" But ...",508,sadness,0.8884538412094116,neutral,0.6020047068595886,joy,0.6719740629196167
The ice maiden,21,"Happily and in good health he walked along, enjoying the fresh, pure, invigorating mountain air. The valley sank below him; the horizon widened, showi...",508,joy,0.5808176398277283,joy,0.6627900004386902,joy,0.994157075881958
The ice maiden,22,"Then he could make out waving flags, the white cross on the red ground - the standard of Switzerland as of Denmark - and before him lay Interlaken. To...",507,neutral,0.4365618824958801,admiration,0.7786979675292969,joy,0.9848906397819519
The ice maiden,23,"The marksmen were crowding around the targets. Rudy quickly joined them, and he was the best shot of them all, for he always made a bull's-eye. ""Who's...",480,disgust,0.7071520686149597,admiration,0.8414533138275146,joy,0.9845626950263977
The ice maiden,24,"""I came the shorter way,"" said Rudy. ""I came over the mountains. There's no road so high that you can't try it."" ""But you can also break your neck,"" s...",483,neutral,0.435235857963562,neutral,0.3962651491165161,joy,0.9938406944274902
The ice maiden,25,"Eighteen years before, when Babette was christened, that lady had lived in Bex, and had given Babette the valuable brooch she was wearing. Her godmoth...",486,neutral,0.33043310046195984,neutral,0.6412401795387268,joy,0.9291990399360657
The ice maiden,26,But these valuable prizes were not the heaviest burden he had to bear; a still weightier load he had to carry - or did it carry him? - across the high...,489,sadness,0.6808966398239136,neutral,0.594584047794342,joy,0.8370304703712463
The ice maiden,27,"The falling snow thickened about him like a curtain, the wind moaned, and behind him he could hear the girl laughing and singing. It sounded very stra...",464,neutral,0.36359742283821106,joy,0.34563618898391724,joy,0.9923495054244995
The ice maiden,28,"He was received in friendly fashion, and many messages of remembrance were given him from the family at Interlaken. Babette spoke very little; she had...",496,neutral,0.8045231699943542,neutral,0.654604971408844,joy,0.9237949848175049
The ice maiden,29,The father doesn't know anything about it yet. Rudy and Babette have been stepping on each other's paws under the table all evening. They trod on me t...,495,fear,0.5602465271949768,neutral,0.7643074989318848,anticipation,0.6249796152114868
The ice maiden,30,"Rudy could take care of them, but not of our little Babette!"" ""But what was said?"" asked the Kitchen Cat. ""Said? Oh, they said everything that people ...",509,anger,0.2715824544429779,gratitude,0.31800752878189087,joy,0.8554699420928955
The ice maiden,31,"I have to capture the eaglet up there on the top of the cliff!"" ""Better try to capture the moon first. That would be about as easy a job,"" said Vesina...",486,fear,0.5838077664375305,neutral,0.7601097822189331,anticipation,0.5925058126449585
The ice maiden,32,And now the men began to get busy. Three of the longest ladders were tied tightly together. They were supposed to reach the last stepping place on the...,466,neutral,0.4871213734149933,neutral,0.9121760129928589,anticipation,0.5368731021881104
The ice maiden,33,"He never noticed the presence of Dizziness, who floated in the air behind him, and stretched forth her embracing arms toward him. At last he reached t...",476,disgust,0.8604670166969299,neutral,0.8420060873031616,joy,0.3834460377693176
The ice maiden,34,"He stood safely on the firm rocky ledge, with his eaglet. WHAT NEWS THE PARLOR CAT HAD TO TELL ""Here's what you asked for!"" said Rudy, as he entered t...",474,anger,0.40933042764663696,gratitude,0.656340479850769,joy,0.6400620937347412
The ice maiden,35,"The old man didn't make any fuss at all; he kept his claws pulled in, took his afternoon nap, and left the two of them to sit and spoon. They have so ...",503,anger,0.4985285997390747,neutral,0.6242402791976929,joy,0.8184139728546143
The ice maiden,36,"""You are only vermin! One rolling snowball, and your houses and villages are crushed, wiped out!"" Then she raised her proud head still higher, and sta...",512,fear,0.4161248803138733,neutral,0.6413112282752991,fear,0.21344122290611267
The ice maiden,37,"They were Rudy and Babette, and the miller was going with them. ""Like baggage,"" he said. ""I'm along with them as sort of extra baggage!"" ""There sit th...",489,anger,0.6706376671791077,neutral,0.48684805631637573,joy,0.898223876953125
The ice maiden,38,"The Rhone River glides beneath the lofty, snow-capped hills of Savoy, and near its mouth here there is a small island, so tiny that from the shore it ...",475,surprise,0.3122665286064148,admiration,0.5332165956497192,joy,0.9944708347320557
The ice maiden,39,"And that was just as tiresome. Rudy had to take two steps forward and one back to keep abreast of the others. They went down to Chillon, the gloomy ol...",493,disgust,0.7251707315444946,joy,0.6567860245704651,joy,0.9921497106552124
The ice maiden,40,"It amused her to see revealed all the feelings of his heart - the weak as well as the strong. Love was still an amusement to her, and she played with ...",480,anger,0.5027459263801575,joy,0.3430314064025879,joy,0.9766746759414673
The ice maiden,41,"He had never learned to climb, and so almost went head first into the stream, but escaped with wet arms and spattered trousers. Soaking wet and covere...",499,anger,0.5563607215881348,fear,0.3084750175476074,anger,0.9581618309020996
The ice maiden,42,The trees with their thick foliage were so far below him that they looked like potato tops; the pines and bushes became smaller; the Alpine roses were...,487,disgust,0.4862678050994873,neutral,0.25377383828163147,joy,0.2130914181470871
The ice maiden,43,"What's mine is mine!"" ""You're very brave,"" said Rudy. ""And so are you,"" she answered. ""If you have any milk, please give me some; I have a terrible th...",487,neutral,0.2571360170841217,curiosity,0.27924925088882446,joy,0.9948462247848511
The ice maiden,44,"Was it the life of the soul or the life of death that took possessions of his being? Was he carried up high, or did he sink down into the deep and dea...",506,anger,0.31672635674476624,neutral,0.5582121014595032,sadness,0.9321087598800659
The ice maiden,45,"Rudy understood this, and thought about it. What was it that had gone on about him and inside him up there on the mountain? Was it sin or just a fever...",487,neutral,0.43096503615379333,sadness,0.24648134410381317,joy,0.7532122731208801
The ice maiden,46,"Which of them should we believe, the lovers or the rats?"" ""Neither of them,"" said the Parlor Cat. ""That's always the safest."" Rudy's and Babette's gre...",502,neutral,0.5853148698806763,joy,0.41451483964920044,joy,0.9924445748329163
The ice maiden,47,"Outside, the evening glow was on the Alps; the vesper bells were chiming; and the daughters of the sun sang, ""That which is best shall come to pass!"" ...",505,sadness,0.6042174100875854,sadness,0.6287167072296143,joy,0.540067195892334
The ice maiden,48,"And suddenly she found herself alone; her dress had been torn to pieces by thorns, and her hair had turned gray. In deep grief she looked upward, and ...",508,sadness,0.8917545080184937,sadness,0.748803436756134,sadness,0.9184394478797913
The ice maiden,49,"The clear water reflected the gray walls and heavy towers of gloomy- looking Chillon. The little island with its three acacias seemed quite close, loo...",506,joy,0.5292726755142212,joy,0.4869891405105591,joy,0.9924411773681641
The ice maiden,50,"How often have I realized my good fortune, as I realize it now, and thought that if everything ended for me at once now I have still had a happy life!...",507,anger,0.3373947739601135,joy,0.6330158114433289,joy,0.9953853487968445
The ice maiden,51,"Mine!"" sounded around him and within him. ""I kissed you when you were little - kissed you on the mouth! Now I kiss you on your toes and your heels - n...",493,sadness,0.9434612989425659,sadness,0.8535816073417664,sadness,0.9613631963729858
The ice maiden,52,"Babette sat with folded hands, her head in her lap, utterly worn out by grief, tears, and screams for help. ""In the deep water,"" she said to herself, ...",464,sadness,0.53690105676651,sadness,0.7287102937698364,sadness,0.6775656342506409
The ice maiden,53,The lake smiles; its shores are smiling; the vines yield luscious grapes; steamboats with waving pennants glide swiftly by; pleasure boats with their ...,310,sadness,0.8862849473953247,neutral,0.8336325287818909,joy,0.7608027458190918
The ice maiden,54,"In the evening hours she can see the Alpine glow - up there where the daughters of the sun settle down, and sing again their song about the traveler w...",104,neutral,0.44103121757507324,neutral,0.8721707463264465,joy,0.8726297616958618
The ice maiden,55,"There is a rosy glow upon the mountain's snow fields; there is a rosy tint in every heart in which lives the thought, ""God wills what is best for us!""...",58,neutral,0.4717230796813965,neutral,0.8677456378936768,optimism,0.985284149646759
The jumper,0,"The Flea, the Grasshopper, and the Skipjack once wanted to see which of them could jump highest; and they invited the whole world, and whoever else wo...",490,neutral,0.7062832117080688,neutral,0.715656042098999,joy,0.6735355257987976
The jumper,1,"""I shall not say anything more,"" said the old King. ""I only go on quietly, and always think the best."" Now they were to take their jump. The Flea spra...",364,disgust,0.6116782426834106,neutral,0.691575288772583,anticipation,0.37444859743118286
The jumper,2,"And he too said, ""Body is required! body is required!"" And then he sang his own melancholy song, and from that we have gathered this story, which they...",47,sadness,0.9576564431190491,neutral,0.8594302535057068,sadness,0.3317362070083618
The jumper,3,"body is required!"" And then he sang his own melancholy song, and from that we have gathered this story, which they say is not true, though it's in pri...",37,sadness,0.8924185037612915,neutral,0.7771133780479431,anticipation,0.2925495207309723
The last dream of the old oak,0,"In the forest, high up on the steep shore, and not far from the open seacoast, stood a very old oak-tree. It was just three hundred and sixty-five yea...",509,sadness,0.6140932440757751,confusion,0.18725523352622986,joy,0.9216504693031311
The last dream of the old oak,1,"You may have thousands of my days, but I have thousands of moments in which I can be merry and happy. Does all the beauty of the world cease when you ...",497,joy,0.6504424214363098,joy,0.5307524800300598,joy,0.9734495282173157
The last dream of the old oak,2,"Correctly speaking, you are but a youngster in the world. Sleep sweetly, the clouds will drop snow upon you, which will be quite a cover-lid, warm and...",482,neutral,0.5052195191383362,admiration,0.46052801609039307,joy,0.9821841716766357
The last dream of the old oak,3,"His mighty summits was crowned with spreading fresh green foliage; the sunbeams played among the leaves and branches, and the air was full of fragranc...",487,joy,0.9323219656944275,neutral,0.4794245958328247,joy,0.9908484220504761
The last dream of the old oak,4,"Already had his topmost branches pierced the clouds, which floated beneath them like troops of birds of passage, or large white swans; every leaf seem...",495,sadness,0.8773632645606995,joy,0.6996521353721619,joy,0.9930586814880371
The last dream of the old oak,5,"On a blade of grass, that fluttered in the air like a long, green ribbon, sat a grasshopper, cleaning his wings with his legs. May beetles hummed, the...",501,joy,0.883777379989624,admiration,0.48970627784729004,joy,0.9804840683937073
The last dream of the old oak,6,"He fell– his three hundred and sixty-five years were passed as the single day of the Ephemera. On the morning of Christmas-day, when the sun rose, the...",327,joy,0.8058307766914368,sadness,0.23280766606330872,joy,0.9708811044692993
The last dream of the old oak,7,"There it lay stretched on the snow- covered shore, and over it sounded the notes of a song from the ship– a song of Christmas joy, and of the redempti...",140,joy,0.9254896640777588,joy,0.6423173546791077,joy,0.9939171671867371
The last dream of the old oak,8,"""Sing aloud on the happy morn, All is fulfilled, for Christ is born; With songs of joy let us loudly sing, 'Hallelujahs to Christ our King.'"" Thus sou...",89,joy,0.9128490686416626,joy,0.6656708121299744,joy,0.9955690503120422
The last pearl,0,"There was a rich and happy house. All those in it-the owners, and servants, and friends, too-were happy and cheerful, for on this day a son and heir h...",450,joy,0.9528937935829163,joy,0.33270296454429626,joy,0.9908455014228821
The last pearl,1,"She passes no one by without leaving a trace of herself; to all she brings her gift, be it a world or a toy. And this child, also, she will come to. Y...",440,sadness,0.7573356628417969,neutral,0.48056983947753906,sadness,0.48358669877052307
The last pearl,2,"""Where do you take me?"" inquired the Guardian Spirit. ""Here could live no fairy whose pearl belong among life's best gifts."" ""She dwells in this very ...",314,disgust,0.28796038031578064,neutral,0.5546452403068542,joy,0.7799635529518127
The last pearl,3,"In the night we look up beyond the stars, toward the end of all things. Reflect, then, upon the Pearl of Sorrow, for within it lie the wings of Psyche...",47,sadness,0.7387847304344177,neutral,0.583458423614502,sadness,0.8490313291549683
The last pearl,4,"Reflect, then, upon the Pearl of Sorrow, for within it lie the wings of Psyche, which carry us away from here.""",31,sadness,0.7498611211776733,neutral,0.6877293586730957,sadness,0.9160398244857788
The little green ones,0,"A rose tree drooped in the window. Not so long ago it was green and blooming, but now it looked sickly - something was wrong with it. A regiment of in...",504,disgust,0.9686277508735657,annoyance,0.34594613313674927,disgust,0.620378851890564
The little green ones,1,"My whole regiment and I live off the rose tree; but then it lives again in us, who are of a higher order of beings. Humans detest us! They come and ki...",411,disgust,0.802439272403717,annoyance,0.19126291573047638,anger,0.8875994086265564
The little green ones,2,"""Tree lice!"" said Mother Fairy Tale. ""You should call things by their right names; if you do not always dare to do so, you should at least be able to ...",46,anger,0.8073835968971252,neutral,0.8826958537101746,optimism,0.7453538775444031
The little green ones,3,"""You should call things by their right names; if you do not always dare to do so, you should at least be able to do it in a fairy tale!""",36,anger,0.783019483089447,neutral,0.7358710765838623,optimism,0.9752997756004333
The little match-seller,0,"It was terribly cold and nearly dark on the last evening of the old year, and the snow was falling fast. In the cold and the darkness, a poor little g...",510,fear,0.4698372185230255,sadness,0.5321120619773865,sadness,0.3944937288761139
The little match-seller,1,"It gave a warm, bright light, like a little candle, as she held her hand over it. It was really a wonderful light. It seemed to the little girl that s...",452,disgust,0.35643908381462097,admiration,0.7839128971099854,joy,0.9777812361717224
The little match-seller,2,"""Some one is dying,"" thought the little girl, for her old grandmother, the only one who had ever loved her, and who was now dead, had told her that wh...",340,disgust,0.4139552712440491,neutral,0.48120787739753723,joy,0.9506933093070984
The little match-seller,3,"""She tried to warm herself,"" said some. No one imagined what beautiful things she had seen, nor into what glory she had entered with her grandmother, ...",40,disgust,0.45265617966651917,neutral,0.8152505159378052,joy,0.986839771270752
The little match-seller,4,"No one imagined what beautiful things she had seen, nor into what glory she had entered with her grandmother, on New-year's day.",30,surprise,0.9119901061058044,neutral,0.2984035313129425,joy,0.9938795566558838
The little mermaid,0,"Far out in the ocean, where the water is as blue as the prettiest cornflower, and as clear as crystal, it is very, very deep; so deep, indeed, that no...",483,disgust,0.49728262424468994,admiration,0.832104504108429,joy,0.9461541175842285
The little mermaid,1,"All day long they played in the great halls of the castle, or among the living flowers that grew out of the walls. The large amber windows were open, ...",479,disgust,0.7417657971382141,neutral,0.5158131122589111,joy,0.9792740941047668
The little mermaid,2,Nothing gave her so much pleasure as to hear about the world above the sea. She made her old grandmother tell her all she knew of the ships and of the...,449,joy,0.4453510344028473,neutral,0.4103149175643921,joy,0.9907808899879456
The little mermaid,3,"When something like a black cloud passed between her and them, she knew that it was either a whale swimming over her head, or a ship full of human bei...",504,disgust,0.3812622129917145,neutral,0.4127275347709656,joy,0.9435479044914246
The little mermaid,4,"The third sister's turn followed; she was the boldest of them all, and she swam up a broad river that emptied itself into the sea. On the banks she sa...",502,fear,0.9738958477973938,neutral,0.4940459728240967,joy,0.6941556334495544
The little mermaid,5,"She had seated herself upon one of the largest, and let the wind play with her long hair, and she remarked that all the ships sailed by rapidly, and s...",467,fear,0.967564582824707,neutral,0.5657893419265747,joy,0.8502365350723267
The little mermaid,6,"When the sisters rose, arm-in-arm, through the water in this way, their youngest sister would stand quite alone, looking after them, ready to cry, onl...",482,sadness,0.3395855724811554,neutral,0.35086745023727417,joy,0.9163740277290344
The little mermaid,7,"The little mermaid swam close to the cabin windows; and now and then, as the waves lifted her up, she could look in through clear glass window-panes, ...",470,fear,0.9587588906288147,admiration,0.686579704284668,joy,0.968281626701355
The little mermaid,8,"The waves rose mountains high, as if they would have overtopped the mast; but the ship dived like a swan between them, and then rose again on their lo...",509,fear,0.6667470932006836,neutral,0.7287712693214417,fear,0.36641836166381836
The little mermaid,9,"The mermaid kissed his high, smooth forehead, and stroked back his wet hair; he seemed to her like the marble statue in her little garden, and she kis...",485,sadness,0.9289299249649048,sadness,0.6231185793876648,joy,0.7705208659172058
The little mermaid,10,"Many an evening and morning did she rise to the place where she had left the prince. She saw the fruits in the garden ripen till they were gathered, t...",505,sadness,0.967154324054718,sadness,0.44775885343551636,sadness,0.8506584763526917
The little mermaid,11,"Here she would sit and watch the young prince, who thought himself quite alone in the bright moonlight. She saw him many times of an evening sailing i...",480,neutral,0.42016759514808655,neutral,0.5831108093261719,joy,0.8784263730049133
The little mermaid,12,"Human beings, on the contrary, have a soul which lives forever, lives after the body has been turned to dust. It rises up through the clear, pure air ...",485,sadness,0.965962290763855,sadness,0.5024740695953369,joy,0.8171014189720154
The little mermaid,13,"This evening we are going to have a court ball."" It is one of those splendid sights which we can never see on earth. The walls and the ceiling of the ...",487,sadness,0.8812875747680664,admiration,0.3193311393260956,joy,0.9597160220146179
The little mermaid,14,"I will venture all for him, and to win an immortal soul, while my sisters are dancing in my father's palace, I will go to the sea witch, of whom I hav...",454,fear,0.9729890823364258,neutral,0.35679611563682556,anticipation,0.37065786123275757
The little mermaid,15,"She laid her hands together across her bosom, and then she darted forward as a fish shoots through the water, between the supple arms and fingers of t...",491,disgust,0.9748406410217285,neutral,0.5292186737060547,disgust,0.35810738801956177
The little mermaid,16,"Your tail will then disappear, and shrink up into what mankind calls legs, and you will feel great pain, as if a sword were passing through you. But a...",507,fear,0.8656505346298218,admiration,0.2858597934246063,anticipation,0.6147861480712891
The little mermaid,17,"Put out your little tongue that I may cut it off as my payment; then you shall have the powerful draught."" ""It shall be,"" said the little mermaid. The...",504,fear,0.6264705061912537,neutral,0.8347924947738647,anticipation,0.2972257435321808
The little mermaid,18,"Then the little mermaid drank the magic draught, and it seemed as if a two-edged sword went through her delicate body: she fell into a swoon, and lay ...",501,sadness,0.879919171333313,sadness,0.5737372636795044,sadness,0.9111583232879639
The little mermaid,19,"At each moment her beauty became more revealed, and her expressive eyes appealed more directly to the heart than the songs of the slaves. Every one wa...",491,sadness,0.7646000385284424,neutral,0.6363699436187744,joy,0.960175096988678
The little mermaid,20,"As the days passed, she loved the prince more fondly, and he loved her as he would love a little child, but it never came into his head to make her hi...",507,disgust,0.675648033618927,love,0.5832039713859558,joy,0.8625539541244507
The little mermaid,21,"The little mermaid smiled, and shook her head. She knew the prince's thoughts better than any of the others. ""I must travel,"" he had said to her; ""I m...",498,sadness,0.7825268507003784,neutral,0.6812973022460938,joy,0.96416836977005
The little mermaid,22,"People said that she was being brought up and educated in a religious house, where she was learning every royal virtue. At last she came. Then the lit...",491,joy,0.6798703670501709,joy,0.5594266653060913,joy,0.9954798221588135
The little mermaid,23,"The little mermaid could not help thinking of her first rising out of the sea, when she had seen similar festivities and joys; and she joined in the d...",485,sadness,0.29453036189079285,neutral,0.3765322268009186,joy,0.7844749689102173
The little mermaid,24,"Before the sun rises you must plunge it into the heart of the prince; when the warm blood falls upon your feet they will grow together again, and form...",501,sadness,0.8888793587684631,neutral,0.6136024594306946,sadness,0.39405950903892517
The little mermaid,25,"""Where am I?"" asked she, and her voice sounded ethereal, as the voice of those who were with her; no earthly music could imitate it. ""Among the daught...",498,sadness,0.7281414270401001,sadness,0.4458779990673065,optimism,0.7977895736694336
The little mermaid,26,"The child does not know, when we fly through the room, that we smile with joy at his good conduct, for we can count one year less of our three hundred...",69,sadness,0.7433183193206787,sadness,0.5177987217903137,joy,0.9556663632392883
The little mermaid,27,"But when we see a naughty or a wicked child, we shed tears of sorrow, and for every tear a day is added to our time of trial!""",33,sadness,0.5777028203010559,sadness,0.868492841720581,sadness,0.9871310591697693
The loveliest rose in the world,0,"There lived once a great queen, in whose garden were found at all seasons the most splendid flowers, and from every land in the world. She specially l...",503,sadness,0.8664078116416931,neutral,0.20567867159843445,optimism,0.7811612486839294
The loveliest rose in the world,1,"Neither is it the magic flower of Science, to obtain which wondrous flower a man devotes many an hour of his fresh young life in sleepless nights, in ...",502,sadness,0.7236955761909485,admiration,0.37080928683280945,joy,0.9661192893981934
The loveliest rose in the world,2,"Tears stood in his eyes, and glistened on his cheeks; he carried a great book and the binding was of velvet, with silver clasps. ""Mother,"" cried the l...",177,disgust,0.5837925672531128,neutral,0.7682867646217346,joy,0.8347222208976746
The loveliest rose in the world,3,"""I see it,"" she said. ""He who beholds this, the loveliest rose on earth, shall never die.""",29,disgust,0.4459172189235687,neutral,0.6914953589439392,optimism,0.96901535987854
The loveliest rose in the world,4,"""He who beholds this, the loveliest rose on earth, shall never die.""",21,neutral,0.4961850047111511,neutral,0.7315849661827087,optimism,0.9645212292671204
The marsh king's daughter,0,"The storks relate to their little ones a great many stories, and they are all about moors and reed banks, and suited to their age and capacity. The yo...",492,neutral,0.5000672936439514,neutral,0.620546817779541,anticipation,0.29426124691963196
The marsh king's daughter,1,"Many things may be noticed now that existed then. The reeds grow to the same height, and bear the same kind of long, purple-brown leaves, with their f...",494,fear,0.4899551272392273,neutral,0.46503013372421265,anticipation,0.25964057445526123
The marsh king's daughter,2,"""The daughter of our host in Egypt has arrived here. She has ventured to take this journey, and now she is lost."" ""She who sprung from the race of the...",506,fear,0.6307279467582703,neutral,0.6559810042381287,anticipation,0.6252411007881165
The marsh king's daughter,3,"I heard her tell the two others to take great care of the swan's plumage, while she dipped down into the water to pluck the flowers which she fancied ...",474,fear,0.6681298613548279,fear,0.29799801111221313,sadness,0.6871935725212097
The marsh king's daughter,4,"But I think the princess will soon find help; some one will rise up to help her. Ah! if it had been you or I, or one of our people, it would have been...",446,neutral,0.49447593092918396,neutral,0.775075376033783,joy,0.9072306752204895
The marsh king's daughter,5,"I shall fly with the child to the Viking's wife; what rejoicing there will be!"" And then the stork lifted the little girl out of the flower-cup, flew ...",502,joy,0.6844026446342468,joy,0.5264405012130737,joy,0.9947506785392761
The marsh king's daughter,6,"The long, colored tapestry, on which she and her maidens had worked pictures of their idols, Odin, Thor, and Friga, was hung up. The slaves polished t...",484,disgust,0.8096597194671631,neutral,0.5393725633621216,sadness,0.315857470035553
The marsh king's daughter,7,"A wind in favor of one is often against another. After two or three days had passed, it became clear to the Viking's wife how matters stood with the c...",491,sadness,0.9448027610778809,sadness,0.5945627689361572,sadness,0.5936734080314636
The marsh king's daughter,8,"About the same time sounded the clang of the warriors' trumpets across the heath. The Viking had landed with his men. They were returning home, richly...",492,disgust,0.32783243060112,neutral,0.626629650592804,joy,0.975611686706543
The marsh king's daughter,9,"He said the little maiden would grow up to be a heroine, with the strong will and determination of a man. She would never wink her eyes, even if, in j...",507,neutral,0.6151267290115356,neutral,0.32663875818252563,joy,0.9459838271141052
The marsh king's daughter,10,"The storks might have been found in the land of Egypt, where the sun's rays shone forth bright and warm, as it does here at midsummer. Tamarinds and a...",464,neutral,0.6932271718978882,neutral,0.4670540392398834,joy,0.9121515154838562
The marsh king's daughter,11,"Then there is the desert; if you went there, your eyes would soon be full of sand with the lightest breeze, and if it should blow great guns, you woul...",497,disgust,0.569441020488739,neutral,0.67411869764328,joy,0.6163167357444763
The marsh king's daughter,12,"His family and servants stood round him; he was not dead, although he could scarcely be said to live. The healing moor- flower from the north, which w...",505,anger,0.5529038310050964,neutral,0.8673915863037109,sadness,0.44185590744018555
The marsh king's daughter,13,"""Deceit and lies!"" cried he; ""I should like to run my beak deep into their chests."" ""And perhaps break it off,"" said the mamma stork, ""then what a sig...",500,disgust,0.4353295862674713,neutral,0.4606822431087494,optimism,0.8615150451660156
The marsh king's daughter,14,"His thoughts on the subject quite weighed him down; he stood the whole of the following day on one leg, with half- shut eyes, thinking deeply. So much...",489,sadness,0.5696419477462769,neutral,0.5141611099243164,sadness,0.7576779127120972
The marsh king's daughter,15,"She had been told by the wise men, that if she laid her head on the breast of one of them, from the head she would learn where to find life and recove...",509,neutral,0.5948310494422913,neutral,0.7983167767524719,optimism,0.8272125720977783
The marsh king's daughter,16,"Certainly one suit of swan's feathers would be enough for the princess, but two are always better. In those northern countries no one can have too man...",510,disgust,0.5384131073951721,admiration,0.4582430422306061,joy,0.9570015668869019
The marsh king's daughter,17,"She would often leap from the high shore into the sea with all her clothes on, and swim to meet the Viking, when his boat was steering home towards th...",441,disgust,0.6789647340774536,neutral,0.6050581932067871,sadness,0.2301643341779709
The marsh king's daughter,18,"Her body was much larger than those animals ever are, and on this account it was much more hideous in appearance; for she looked like a wretched dwarf...",499,disgust,0.8277143836021423,neutral,0.521740198135376,sadness,0.9073036313056946
The marsh king's daughter,19,"Go and stay with her in the marsh if you like. You are a bad father to your own children, as I have told you already, when I hatched my first brood. I...",485,anger,0.950577437877655,annoyance,0.285330593585968,anger,0.779493510723114
The marsh king's daughter,20,"Among them was a young Christian priest, one of those who contemned the gods of the north. Often lately there had been, both in hall and chamber, a ta...",479,disgust,0.9298946857452393,neutral,0.8537339568138123,joy,0.5379389524459839
The marsh king's daughter,21,"For the first time, a man was to be sacrificed here. Helga begged to be allowed to sprinkle the assembled people with the blood of the priest. She sha...",472,sadness,0.8462896347045898,sadness,0.8505762815475464,sadness,0.9387618899345398
The marsh king's daughter,22,"It seemed in pain, as if a new life were arising in her heart. Then she took a step forward and listened; then stepped again forward, and seized with ...",501,fear,0.7978779673576355,neutral,0.6693689227104187,anticipation,0.4927528202533722
The marsh king's daughter,23,"And the horse galloped on more wildly than before. The sky painted itself red, the first sunbeam pierced through the clouds, and in the clear flood of...",465,fear,0.5864250063896179,admiration,0.5006197690963745,joy,0.5855722427368164
The marsh king's daughter,24,"He appeared to her a mighty magician skilled in secret arts; his language was the darkest magic to her, and the movements of his hands in the air were...",505,fear,0.3538108468055725,neutral,0.8398905992507935,optimism,0.8021969795227051
The marsh king's daughter,25,"Patiently she allowed herself to be lifted on the horse, and sat there like a somnambulist– as one who walked in his sleep. The Christian bound two br...",472,sadness,0.7229729294776917,neutral,0.8535085320472717,optimism,0.6719805002212524
The marsh king's daughter,26,"""Where hast thou stolen that beauteous maiden?"" cried the robbers, seizing the horse by the bridle, and dragging the two riders from its back. The pri...",511,fear,0.8417850732803345,neutral,0.6958494186401367,fear,0.6990007758140564
The marsh king's daughter,27,"She understood that at last. Soon wild animals would come and tear their dead bodies; but no, that must not happen. Then she dug up the earth, as deep...",509,fear,0.7725959420204163,neutral,0.8303104043006897,sadness,0.3365502953529358
The marsh king's daughter,28,"None noticed Helga but a flock of magpies, which flew chattering round the top of the tree on which she sat. These birds hopped close to her on the br...",500,fear,0.8371272683143616,admiration,0.386932909488678,joy,0.5460410118103027
